;mode: matches	thresholds:	cor=-1.000000	ncor=-1.000000	w=0	ncor1=-1.000000	ncor2=-1.000000
#id1	id2	name1	name2	cor	Ncor	Ncor1	Ncor2	w1	w2	w	W	Wr	wr1	wr2	strand	offset	uncounted
Unkown_motifs_m28	Unkown_motifs_m32	Unkown_motifs_m28	Unkown_motifs_m32	0.994958	0.758063	0.994958	0.758063	16	21	16	21	0.761905	1.000000	0.761905	R	-1	71
Unkown_motifs_m28	Unkown_motifs_m33	Unkown_motifs_m28	Unkown_motifs_m33	0.994915	0.932733	0.932733	0.994915	16	15	15	16	0.937500	0.937500	1.000000	D	1	59
Unkown_motifs_m29	Unkown_motifs_m1	Unkown_motifs_m29	Unkown_motifs_m1	0.260492	0.130246	0.130246	0.260492	20	10	10	20	0.500000	0.500000	1.000000	D	0	57
Unkown_motifs_m29	Unkown_motifs_m2	Unkown_motifs_m29	Unkown_motifs_m2	0.313466	0.125387	0.125387	0.313466	20	8	8	20	0.400000	0.400000	1.000000	D	3	53
Unkown_motifs_m29	Unkown_motifs_m3	Unkown_motifs_m29	Unkown_motifs_m3	0.352607	0.141043	0.141043	0.352607	20	8	8	20	0.400000	0.400000	1.000000	D	3	53
Unkown_motifs_m29	Unkown_motifs_m4	Unkown_motifs_m29	Unkown_motifs_m4	0.206120	0.157044	0.164896	0.193995	20	17	16	21	0.761905	0.800000	0.941176	R	4	71
Unkown_motifs_m29	Unkown_motifs_m5	Unkown_motifs_m29	Unkown_motifs_m5	0.294020	0.133646	0.147010	0.245017	20	12	10	22	0.454545	0.500000	0.833333	D	-2	61
Unkown_motifs_m29	Unkown_motifs_m6	Unkown_motifs_m29	Unkown_motifs_m6	0.353502	0.176751	0.176751	0.353502	20	10	10	20	0.500000	0.500000	1.000000	R	2	57
Unkown_motifs_m29	Unkown_motifs_m7	Unkown_motifs_m29	Unkown_motifs_m7	0.371001	0.148401	0.148401	0.371001	20	8	8	20	0.400000	0.400000	1.000000	R	3	53
Unkown_motifs_m29	Unkown_motifs_m8	Unkown_motifs_m29	Unkown_motifs_m8	0.245758	0.086015	0.086015	0.245758	20	7	7	20	0.350000	0.350000	1.000000	R	5	51
Unkown_motifs_m29	Unkown_motifs_m9	Unkown_motifs_m29	Unkown_motifs_m9	0.366005	0.146402	0.146402	0.366005	20	8	8	20	0.400000	0.400000	1.000000	R	3	53
Unkown_motifs_m29	Unkown_motifs_m10	Unkown_motifs_m29	Unkown_motifs_m10	0.321146	0.160573	0.160573	0.321146	20	10	10	20	0.500000	0.500000	1.000000	D	2	57
Unkown_motifs_m29	Unkown_motifs_m11	Unkown_motifs_m29	Unkown_motifs_m11	0.337847	0.160879	0.168923	0.307133	20	11	10	21	0.476190	0.500000	0.909091	D	-1	59
Unkown_motifs_m29	Unkown_motifs_m12	Unkown_motifs_m29	Unkown_motifs_m12	0.343212	0.124804	0.137285	0.274570	20	10	8	22	0.363636	0.400000	0.800000	R	12	57
Unkown_motifs_m29	Unkown_motifs_m13	Unkown_motifs_m29	Unkown_motifs_m13	0.272133	0.204099	0.204099	0.272133	20	15	15	20	0.750000	0.750000	1.000000	R	5	67
Unkown_motifs_m29	Unkown_motifs_m14	Unkown_motifs_m29	Unkown_motifs_m14	0.257474	0.128737	0.128737	0.257474	20	10	10	20	0.500000	0.500000	1.000000	D	0	57
Unkown_motifs_m29	Unkown_motifs_m15	Unkown_motifs_m29	Unkown_motifs_m15	0.377716	0.137351	0.151086	0.302173	20	10	8	22	0.363636	0.400000	0.800000	R	12	57
Unkown_motifs_m29	Unkown_motifs_m16	Unkown_motifs_m29	Unkown_motifs_m16	0.286353	0.157494	0.157494	0.286353	20	11	11	20	0.550000	0.550000	1.000000	D	9	59
Unkown_motifs_m29	Unkown_motifs_m17	Unkown_motifs_m29	Unkown_motifs_m17	0.280240	0.126108	0.126108	0.280240	20	9	9	20	0.450000	0.450000	1.000000	R	1	55
Unkown_motifs_m29	Unkown_motifs_m18	Unkown_motifs_m29	Unkown_motifs_m18	0.355022	0.142009	0.142009	0.355022	20	8	8	20	0.400000	0.400000	1.000000	D	3	53
Unkown_motifs_m29	Unkown_motifs_m19	Unkown_motifs_m29	Unkown_motifs_m19	0.306983	0.139538	0.153491	0.255819	20	12	10	22	0.454545	0.500000	0.833333	D	-2	61
Unkown_motifs_m29	Unkown_motifs_m20	Unkown_motifs_m29	Unkown_motifs_m20	0.255433	0.140488	0.140488	0.255433	20	11	11	20	0.550000	0.550000	1.000000	D	1	59
Unkown_motifs_m29	Unkown_motifs_m21	Unkown_motifs_m29	Unkown_motifs_m21	0.330639	0.190753	0.247979	0.236171	20	21	15	26	0.576923	0.750000	0.714286	D	-6	79
Unkown_motifs_m29	Unkown_motifs_m22	Unkown_motifs_m29	Unkown_motifs_m22	0.226104	0.215337	0.226104	0.215337	20	21	20	21	0.952381	1.000000	0.952381	D	0	79
Unkown_motifs_m29	Unkown_motifs_m23	Unkown_motifs_m29	Unkown_motifs_m23	0.387304	0.271113	0.271113	0.387304	20	14	14	20	0.700000	0.700000	1.000000	D	6	65
Unkown_motifs_m29	Unkown_motifs_m24	Unkown_motifs_m29	Unkown_motifs_m24	0.322651	0.215100	0.225855	0.301141	20	15	14	21	0.666667	0.700000	0.933333	D	6	67
Unkown_motifs_m29	Unkown_motifs_m25	Unkown_motifs_m29	Unkown_motifs_m25	0.316050	0.201123	0.221235	0.276544	20	16	14	22	0.636364	0.700000	0.875000	D	6	69
Unkown_motifs_m29	Unkown_motifs_m26	Unkown_motifs_m29	Unkown_motifs_m26	0.411335	0.243062	0.267368	0.356490	20	15	13	22	0.590909	0.650000	0.866667	D	7	67
Unkown_motifs_m29	Unkown_motifs_m27	Unkown_motifs_m29	Unkown_motifs_m27	0.428677	0.253309	0.278640	0.371520	20	15	13	22	0.590909	0.650000	0.866667	D	7	67
Unkown_motifs_m29	Unkown_motifs_m28	Unkown_motifs_m29	Unkown_motifs_m28	0.429889	0.242981	0.279428	0.349285	20	16	13	23	0.565217	0.650000	0.812500	D	7	69
Unkown_motifs_m29	Unkown_motifs_m29	Unkown_motifs_m29	Unkown_motifs_m29	1.000000	1.000000	1.000000	1.000000	20	20	20	20	1.000000	1.000000	1.000000	D	0	77
Unkown_motifs_m29	Unkown_motifs_m30	Unkown_motifs_m29	Unkown_motifs_m30	0.917936	0.642555	0.642555	0.917936	20	14	14	20	0.700000	0.700000	1.000000	D	0	65
Unkown_motifs_m29	Unkown_motifs_m31	Unkown_motifs_m29	Unkown_motifs_m31	0.995060	0.904600	0.995060	0.904600	20	22	20	22	0.909091	1.000000	0.909091	D	-1	81
Unkown_motifs_m29	Unkown_motifs_m32	Unkown_motifs_m29	Unkown_motifs_m32	0.348829	0.201248	0.261622	0.249164	20	21	15	26	0.576923	0.750000	0.714286	R	-6	79
Unkown_motifs_m29	Unkown_motifs_m33	Unkown_motifs_m29	Unkown_motifs_m33	0.453856	0.236794	0.272314	0.363085	20	15	12	23	0.521739	0.600000	0.800000	D	8	67
Unkown_motifs_m30	Unkown_motifs_m1	Unkown_motifs_m30	Unkown_motifs_m1	0.346362	0.207817	0.222661	0.311725	14	10	9	15	0.600000	0.642857	0.900000	D	-1	45
Unkown_motifs_m30	Unkown_motifs_m2	Unkown_motifs_m30	Unkown_motifs_m2	0.269403	0.153945	0.153945	0.269403	14	8	8	14	0.571429	0.571429	1.000000	D	2	41
Unkown_motifs_m30	Unkown_motifs_m3	Unkown_motifs_m30	Unkown_motifs_m3	0.314777	0.179873	0.179873	0.314777	14	8	8	14	0.571429	0.571429	1.000000	D	3	41
Unkown_motifs_m30	Unkown_motifs_m4	Unkown_motifs_m30	Unkown_motifs_m4	0.156900	0.113317	0.145693	0.119982	14	17	13	18	0.722222	0.928571	0.764706	D	-4	59
Unkown_motifs_m30	Unkown_motifs_m5	Unkown_motifs_m30	Unkown_motifs_m5	0.312872	0.195545	0.223480	0.260727	14	12	10	16	0.625000	0.714286	0.833333	D	-2	49
Unkown_motifs_m30	Unkown_motifs_m6	Unkown_motifs_m30	Unkown_motifs_m6	0.256722	0.183373	0.183373	0.256722	14	10	10	14	0.714286	0.714286	1.000000	R	2	45
Unkown_motifs_m30	Unkown_motifs_m7	Unkown_motifs_m30	Unkown_motifs_m7	0.340595	0.194626	0.194626	0.340595	14	8	8	14	0.571429	0.571429	1.000000	R	2	41
Unkown_motifs_m30	Unkown_motifs_m8	Unkown_motifs_m30	Unkown_motifs_m8	0.253728	0.126864	0.126864	0.253728	14	7	7	14	0.500000	0.500000	1.000000	D	2	39
Unkown_motifs_m30	Unkown_motifs_m9	Unkown_motifs_m30	Unkown_motifs_m9	0.338786	0.193592	0.193592	0.338786	14	8	8	14	0.571429	0.571429	1.000000	R	2	41
Unkown_motifs_m30	Unkown_motifs_m10	Unkown_motifs_m30	Unkown_motifs_m10	0.221111	0.157936	0.157936	0.221111	14	10	10	14	0.714286	0.714286	1.000000	D	1	45
Unkown_motifs_m30	Unkown_motifs_m11	Unkown_motifs_m30	Unkown_motifs_m11	0.442842	0.249099	0.284684	0.362326	14	11	9	16	0.562500	0.642857	0.818182	D	-2	47
Unkown_motifs_m30	Unkown_motifs_m12	Unkown_motifs_m30	Unkown_motifs_m12	0.334344	0.200606	0.214935	0.300910	14	10	9	15	0.600000	0.642857	0.900000	D	-1	45
Unkown_motifs_m30	Unkown_motifs_m13	Unkown_motifs_m30	Unkown_motifs_m13	0.382769	0.121790	0.191385	0.178626	14	15	7	22	0.318182	0.500000	0.466667	R	-8	55
Unkown_motifs_m30	Unkown_motifs_m14	Unkown_motifs_m30	Unkown_motifs_m14	0.343821	0.206293	0.221028	0.309439	14	10	9	15	0.600000	0.642857	0.900000	D	-1	45
Unkown_motifs_m30	Unkown_motifs_m15	Unkown_motifs_m30	Unkown_motifs_m15	0.306738	0.184043	0.197189	0.276064	14	10	9	15	0.600000	0.642857	0.900000	D	-1	45
Unkown_motifs_m30	Unkown_motifs_m16	Unkown_motifs_m30	Unkown_motifs_m16	0.257408	0.171605	0.183863	0.234007	14	11	10	15	0.666667	0.714286	0.909091	D	-1	47
Unkown_motifs_m30	Unkown_motifs_m17	Unkown_motifs_m30	Unkown_motifs_m17	0.223457	0.143651	0.143651	0.223457	14	9	9	14	0.642857	0.642857	1.000000	R	0	43
Unkown_motifs_m30	Unkown_motifs_m18	Unkown_motifs_m30	Unkown_motifs_m18	0.288339	0.164765	0.164765	0.288339	14	8	8	14	0.571429	0.571429	1.000000	D	3	41
Unkown_motifs_m30	Unkown_motifs_m19	Unkown_motifs_m30	Unkown_motifs_m19	0.307803	0.192377	0.219860	0.256503	14	12	10	16	0.625000	0.714286	0.833333	D	-2	49
Unkown_motifs_m30	Unkown_motifs_m20	Unkown_motifs_m30	Unkown_motifs_m20	0.211036	0.165814	0.165814	0.211036	14	11	11	14	0.785714	0.785714	1.000000	D	1	47
Unkown_motifs_m30	Unkown_motifs_m21	Unkown_motifs_m30	Unkown_motifs_m21	0.276153	0.184102	0.276153	0.184102	14	21	14	21	0.666667	1.000000	0.666667	D	-7	67
Unkown_motifs_m30	Unkown_motifs_m22	Unkown_motifs_m30	Unkown_motifs_m22	0.355940	0.237293	0.355940	0.237293	14	21	14	21	0.666667	1.000000	0.666667	D	-7	67
Unkown_motifs_m30	Unkown_motifs_m23	Unkown_motifs_m30	Unkown_motifs_m23	0.281918	0.182417	0.221507	0.221507	14	14	11	17	0.647059	0.785714	0.785714	D	3	53
Unkown_motifs_m30	Unkown_motifs_m24	Unkown_motifs_m30	Unkown_motifs_m24	0.554740	0.211329	0.316994	0.295861	14	15	8	21	0.380952	0.571429	0.533333	D	6	55
Unkown_motifs_m30	Unkown_motifs_m25	Unkown_motifs_m30	Unkown_motifs_m25	0.550579	0.200211	0.314617	0.275290	14	16	8	22	0.363636	0.571429	0.500000	D	6	57
Unkown_motifs_m30	Unkown_motifs_m26	Unkown_motifs_m30	Unkown_motifs_m26	0.353144	0.185865	0.252246	0.235430	14	15	10	19	0.526316	0.714286	0.666667	D	4	55
Unkown_motifs_m30	Unkown_motifs_m27	Unkown_motifs_m30	Unkown_motifs_m27	0.351111	0.184796	0.250794	0.234074	14	15	10	19	0.526316	0.714286	0.666667	D	4	55
Unkown_motifs_m30	Unkown_motifs_m28	Unkown_motifs_m30	Unkown_motifs_m28	0.348392	0.174196	0.248851	0.217745	14	16	10	20	0.500000	0.714286	0.625000	D	4	57
Unkown_motifs_m30	Unkown_motifs_m29	Unkown_motifs_m30	Unkown_motifs_m29	0.917936	0.642555	0.917936	0.642555	14	20	14	20	0.700000	1.000000	0.700000	D	0	65
Unkown_motifs_m30	Unkown_motifs_m30	Unkown_motifs_m30	Unkown_motifs_m30	1.000000	1.000000	1.000000	1.000000	14	14	14	14	1.000000	1.000000	1.000000	D	0	53
Unkown_motifs_m30	Unkown_motifs_m31	Unkown_motifs_m30	Unkown_motifs_m31	0.919076	0.584866	0.919076	0.584866	14	22	14	22	0.636364	1.000000	0.636364	D	-1	69
Unkown_motifs_m30	Unkown_motifs_m32	Unkown_motifs_m30	Unkown_motifs_m32	0.309194	0.206129	0.309194	0.206129	14	21	14	21	0.666667	1.000000	0.666667	R	-7	67
Unkown_motifs_m30	Unkown_motifs_m33	Unkown_motifs_m30	Unkown_motifs_m33	0.478043	0.215119	0.307313	0.286826	14	15	9	20	0.450000	0.642857	0.600000	D	5	55
Unkown_motifs_m31	Unkown_motifs_m1	Unkown_motifs_m31	Unkown_motifs_m1	0.288993	0.131360	0.131360	0.288993	22	10	10	22	0.454545	0.454545	1.000000	D	1	61
Unkown_motifs_m31	Unkown_motifs_m2	Unkown_motifs_m31	Unkown_motifs_m2	0.320828	0.116665	0.116665	0.320828	22	8	8	22	0.363636	0.363636	1.000000	D	4	57
Unkown_motifs_m31	Unkown_motifs_m3	Unkown_motifs_m31	Unkown_motifs_m3	0.363808	0.132294	0.132294	0.363808	22	8	8	22	0.363636	0.363636	1.000000	D	4	57
Unkown_motifs_m31	Unkown_motifs_m4	Unkown_motifs_m31	Unkown_motifs_m4	0.189410	0.146362	0.146362	0.189410	22	17	17	22	0.772727	0.772727	1.000000	R	5	75
Unkown_motifs_m31	Unkown_motifs_m5	Unkown_motifs_m31	Unkown_motifs_m5	0.341862	0.163499	0.170931	0.313373	22	12	11	23	0.478261	0.500000	0.916667	D	-1	65
Unkown_motifs_m31	Unkown_motifs_m6	Unkown_motifs_m31	Unkown_motifs_m6	0.350188	0.159176	0.159176	0.350188	22	10	10	22	0.454545	0.454545	1.000000	R	3	61
Unkown_motifs_m31	Unkown_motifs_m7	Unkown_motifs_m31	Unkown_motifs_m7	0.364685	0.132613	0.132613	0.364685	22	8	8	22	0.363636	0.363636	1.000000	R	4	57
Unkown_motifs_m31	Unkown_motifs_m8	Unkown_motifs_m31	Unkown_motifs_m8	0.264691	0.084220	0.084220	0.264691	22	7	7	22	0.318182	0.318182	1.000000	R	6	55
Unkown_motifs_m31	Unkown_motifs_m9	Unkown_motifs_m31	Unkown_motifs_m9	0.359452	0.130710	0.130710	0.359452	22	8	8	22	0.363636	0.363636	1.000000	R	4	57
Unkown_motifs_m31	Unkown_motifs_m10	Unkown_motifs_m31	Unkown_motifs_m10	0.334188	0.151903	0.151903	0.334188	22	10	10	22	0.454545	0.454545	1.000000	D	3	61
Unkown_motifs_m31	Unkown_motifs_m11	Unkown_motifs_m31	Unkown_motifs_m11	0.379665	0.189833	0.189833	0.379665	22	11	11	22	0.500000	0.500000	1.000000	D	0	63
Unkown_motifs_m31	Unkown_motifs_m12	Unkown_motifs_m31	Unkown_motifs_m12	0.277209	0.126004	0.126004	0.277209	22	10	10	22	0.454545	0.454545	1.000000	D	0	61
Unkown_motifs_m31	Unkown_motifs_m13	Unkown_motifs_m31	Unkown_motifs_m13	0.246827	0.168291	0.168291	0.246827	22	15	15	22	0.681818	0.681818	1.000000	R	6	71
Unkown_motifs_m31	Unkown_motifs_m14	Unkown_motifs_m31	Unkown_motifs_m14	0.287997	0.130908	0.130908	0.287997	22	10	10	22	0.454545	0.454545	1.000000	D	1	61
Unkown_motifs_m31	Unkown_motifs_m15	Unkown_motifs_m31	Unkown_motifs_m15	0.301609	0.118021	0.123385	0.271448	22	10	9	23	0.391304	0.409091	0.900000	R	13	61
Unkown_motifs_m31	Unkown_motifs_m16	Unkown_motifs_m31	Unkown_motifs_m16	0.290718	0.145359	0.145359	0.290718	22	11	11	22	0.500000	0.500000	1.000000	D	0	63
Unkown_motifs_m31	Unkown_motifs_m17	Unkown_motifs_m31	Unkown_motifs_m17	0.276495	0.113111	0.113111	0.276495	22	9	9	22	0.409091	0.409091	1.000000	R	2	59
Unkown_motifs_m31	Unkown_motifs_m18	Unkown_motifs_m31	Unkown_motifs_m18	0.350828	0.127574	0.127574	0.350828	22	8	8	22	0.363636	0.363636	1.000000	D	4	57
Unkown_motifs_m31	Unkown_motifs_m19	Unkown_motifs_m31	Unkown_motifs_m19	0.356797	0.170642	0.178398	0.327064	22	12	11	23	0.478261	0.500000	0.916667	D	-1	65
Unkown_motifs_m31	Unkown_motifs_m20	Unkown_motifs_m31	Unkown_motifs_m20	0.259456	0.129728	0.129728	0.259456	22	11	11	22	0.500000	0.500000	1.000000	D	2	63
Unkown_motifs_m31	Unkown_motifs_m21	Unkown_motifs_m31	Unkown_motifs_m21	0.336435	0.199369	0.244680	0.256332	22	21	16	27	0.592593	0.727273	0.761905	D	-5	83
Unkown_motifs_m31	Unkown_motifs_m22	Unkown_motifs_m31	Unkown_motifs_m22	0.232134	0.221583	0.221583	0.232134	22	21	21	22	0.954545	0.954545	1.000000	D	1	83
Unkown_motifs_m31	Unkown_motifs_m23	Unkown_motifs_m31	Unkown_motifs_m23	0.397557	0.252991	0.252991	0.397557	22	14	14	22	0.636364	0.636364	1.000000	D	7	69
Unkown_motifs_m31	Unkown_motifs_m24	Unkown_motifs_m31	Unkown_motifs_m24	0.354527	0.241723	0.241723	0.354527	22	15	15	22	0.681818	0.681818	1.000000	D	7	71
Unkown_motifs_m31	Unkown_motifs_m25	Unkown_motifs_m31	Unkown_motifs_m25	0.347793	0.226822	0.237132	0.326056	22	16	15	23	0.652174	0.681818	0.937500	D	7	73
Unkown_motifs_m31	Unkown_motifs_m26	Unkown_motifs_m31	Unkown_motifs_m26	0.427607	0.260282	0.272113	0.399099	22	15	14	23	0.608696	0.636364	0.933333	D	8	71
Unkown_motifs_m31	Unkown_motifs_m27	Unkown_motifs_m31	Unkown_motifs_m27	0.444892	0.270804	0.283113	0.415232	22	15	14	23	0.608696	0.636364	0.933333	D	8	71
Unkown_motifs_m31	Unkown_motifs_m28	Unkown_motifs_m31	Unkown_motifs_m28	0.446390	0.260394	0.284066	0.390591	22	16	14	24	0.583333	0.636364	0.875000	D	8	73
Unkown_motifs_m31	Unkown_motifs_m29	Unkown_motifs_m31	Unkown_motifs_m29	0.995060	0.904600	0.904600	0.995060	22	20	20	22	0.909091	0.909091	1.000000	D	1	81
Unkown_motifs_m31	Unkown_motifs_m30	Unkown_motifs_m31	Unkown_motifs_m30	0.919076	0.584866	0.584866	0.919076	22	14	14	22	0.636364	0.636364	1.000000	D	1	69
Unkown_motifs_m31	Unkown_motifs_m31	Unkown_motifs_m31	Unkown_motifs_m31	1.000000	1.000000	1.000000	1.000000	22	22	22	22	1.000000	1.000000	1.000000	D	0	85
Unkown_motifs_m31	Unkown_motifs_m32	Unkown_motifs_m31	Unkown_motifs_m32	0.351113	0.208067	0.255355	0.267515	22	21	16	27	0.592593	0.727273	0.761905	R	-5	83
Unkown_motifs_m31	Unkown_motifs_m33	Unkown_motifs_m31	Unkown_motifs_m33	0.469427	0.254273	0.277389	0.406837	22	15	13	24	0.541667	0.590909	0.866667	D	9	71
Unkown_motifs_m32	Unkown_motifs_m1	Unkown_motifs_m32	Unkown_motifs_m1	0.311420	0.148295	0.148295	0.311420	21	10	10	21	0.476190	0.476190	1.000000	R	3	59
Unkown_motifs_m32	Unkown_motifs_m2	Unkown_motifs_m32	Unkown_motifs_m2	0.349226	0.072755	0.083149	0.218266	21	8	5	24	0.208333	0.238095	0.625000	R	16	55
Unkown_motifs_m32	Unkown_motifs_m3	Unkown_motifs_m32	Unkown_motifs_m3	0.373180	0.077746	0.088852	0.233237	21	8	5	24	0.208333	0.238095	0.625000	R	16	55
Unkown_motifs_m32	Unkown_motifs_m4	Unkown_motifs_m32	Unkown_motifs_m4	0.289796	0.188997	0.206997	0.255702	21	17	15	23	0.652174	0.714286	0.882353	R	6	73
Unkown_motifs_m32	Unkown_motifs_m5	Unkown_motifs_m32	Unkown_motifs_m5	0.321054	0.183460	0.183460	0.321054	21	12	12	21	0.571429	0.571429	1.000000	R	4	63
Unkown_motifs_m32	Unkown_motifs_m6	Unkown_motifs_m32	Unkown_motifs_m6	0.353898	0.144776	0.151671	0.318508	21	10	9	22	0.409091	0.428571	0.900000	D	12	59
Unkown_motifs_m32	Unkown_motifs_m7	Unkown_motifs_m32	Unkown_motifs_m7	0.247759	0.094384	0.094384	0.247759	21	8	8	21	0.380952	0.380952	1.000000	D	13	55
Unkown_motifs_m32	Unkown_motifs_m8	Unkown_motifs_m32	Unkown_motifs_m8	0.358339	0.119446	0.119446	0.358339	21	7	7	21	0.333333	0.333333	1.000000	D	12	53
Unkown_motifs_m32	Unkown_motifs_m9	Unkown_motifs_m32	Unkown_motifs_m9	0.241615	0.092044	0.092044	0.241615	21	8	8	21	0.380952	0.380952	1.000000	D	13	55
Unkown_motifs_m32	Unkown_motifs_m10	Unkown_motifs_m32	Unkown_motifs_m10	0.292555	0.119681	0.125381	0.263299	21	10	9	22	0.409091	0.428571	0.900000	R	12	59
Unkown_motifs_m32	Unkown_motifs_m11	Unkown_motifs_m32	Unkown_motifs_m11	0.305008	0.159766	0.159766	0.305008	21	11	11	21	0.523810	0.523810	1.000000	R	5	61
Unkown_motifs_m32	Unkown_motifs_m12	Unkown_motifs_m32	Unkown_motifs_m12	0.298136	0.141970	0.141970	0.298136	21	10	10	21	0.476190	0.476190	1.000000	R	2	59
Unkown_motifs_m32	Unkown_motifs_m13	Unkown_motifs_m32	Unkown_motifs_m13	0.249399	0.178142	0.178142	0.249399	21	15	15	21	0.714286	0.714286	1.000000	R	1	69
Unkown_motifs_m32	Unkown_motifs_m14	Unkown_motifs_m32	Unkown_motifs_m14	0.271300	0.129191	0.129191	0.271300	21	10	10	21	0.476190	0.476190	1.000000	R	3	59
Unkown_motifs_m32	Unkown_motifs_m15	Unkown_motifs_m32	Unkown_motifs_m15	0.265859	0.126600	0.126600	0.265859	21	10	10	21	0.476190	0.476190	1.000000	R	2	59
Unkown_motifs_m32	Unkown_motifs_m16	Unkown_motifs_m32	Unkown_motifs_m16	0.326591	0.171071	0.171071	0.326591	21	11	11	21	0.523810	0.523810	1.000000	D	7	61
Unkown_motifs_m32	Unkown_motifs_m17	Unkown_motifs_m32	Unkown_motifs_m17	0.326424	0.099347	0.108808	0.253886	21	9	7	23	0.304348	0.333333	0.777778	D	14	57
Unkown_motifs_m32	Unkown_motifs_m18	Unkown_motifs_m32	Unkown_motifs_m18	0.241045	0.091826	0.091826	0.241045	21	8	8	21	0.380952	0.380952	1.000000	R	13	55
Unkown_motifs_m32	Unkown_motifs_m19	Unkown_motifs_m32	Unkown_motifs_m19	0.306862	0.175350	0.175350	0.306862	21	12	12	21	0.571429	0.571429	1.000000	R	4	63
Unkown_motifs_m32	Unkown_motifs_m20	Unkown_motifs_m32	Unkown_motifs_m20	0.256538	0.100384	0.109945	0.209895	21	11	9	23	0.391304	0.428571	0.818182	R	12	61
Unkown_motifs_m32	Unkown_motifs_m21	Unkown_motifs_m32	Unkown_motifs_m21	0.994386	0.994386	0.994386	0.994386	21	21	21	21	1.000000	1.000000	1.000000	R	0	81
Unkown_motifs_m32	Unkown_motifs_m22	Unkown_motifs_m32	Unkown_motifs_m22	0.970720	0.970720	0.970720	0.970720	21	21	21	21	1.000000	1.000000	1.000000	R	0	81
Unkown_motifs_m32	Unkown_motifs_m23	Unkown_motifs_m32	Unkown_motifs_m23	0.994523	0.663015	0.663015	0.994523	21	14	14	21	0.666667	0.666667	1.000000	R	7	67
Unkown_motifs_m32	Unkown_motifs_m24	Unkown_motifs_m32	Unkown_motifs_m24	0.998778	0.713413	0.713413	0.998778	21	15	15	21	0.714286	0.714286	1.000000	R	3	69
Unkown_motifs_m32	Unkown_motifs_m25	Unkown_motifs_m32	Unkown_motifs_m25	0.996517	0.759251	0.759251	0.996517	21	16	16	21	0.761905	0.761905	1.000000	R	2	71
Unkown_motifs_m32	Unkown_motifs_m26	Unkown_motifs_m32	Unkown_motifs_m26	0.999465	0.713904	0.713904	0.999465	21	15	15	21	0.714286	0.714286	1.000000	R	5	69
Unkown_motifs_m32	Unkown_motifs_m27	Unkown_motifs_m32	Unkown_motifs_m27	0.994541	0.710386	0.710386	0.994541	21	15	15	21	0.714286	0.714286	1.000000	R	5	69
Unkown_motifs_m32	Unkown_motifs_m28	Unkown_motifs_m32	Unkown_motifs_m28	0.994958	0.758063	0.758063	0.994958	21	16	16	21	0.761905	0.761905	1.000000	R	4	71
Unkown_motifs_m32	Unkown_motifs_m29	Unkown_motifs_m32	Unkown_motifs_m29	0.348829	0.201248	0.249164	0.261622	21	20	15	26	0.576923	0.714286	0.750000	R	-5	79
Unkown_motifs_m32	Unkown_motifs_m30	Unkown_motifs_m32	Unkown_motifs_m30	0.309194	0.206129	0.206129	0.309194	21	14	14	21	0.666667	0.666667	1.000000	R	0	67
Unkown_motifs_m32	Unkown_motifs_m31	Unkown_motifs_m32	Unkown_motifs_m31	0.351113	0.208067	0.267515	0.255355	21	22	16	27	0.592593	0.761905	0.727273	R	-6	83
Unkown_motifs_m32	Unkown_motifs_m32	Unkown_motifs_m32	Unkown_motifs_m32	1.000000	1.000000	1.000000	1.000000	21	21	21	21	1.000000	1.000000	1.000000	D	0	81
Unkown_motifs_m32	Unkown_motifs_m33	Unkown_motifs_m32	Unkown_motifs_m33	0.999604	0.714003	0.714003	0.999604	21	15	15	21	0.714286	0.714286	1.000000	R	4	69
Unkown_motifs_m33	Unkown_motifs_m1	Unkown_motifs_m33	Unkown_motifs_m1	0.341793	0.192258	0.205076	0.307614	15	10	9	16	0.562500	0.600000	0.900000	D	6	47
Unkown_motifs_m33	Unkown_motifs_m2	Unkown_motifs_m33	Unkown_motifs_m2	0.350852	0.052628	0.070170	0.131570	15	8	3	20	0.150000	0.200000	0.375000	D	-5	43
Unkown_motifs_m33	Unkown_motifs_m3	Unkown_motifs_m33	Unkown_motifs_m3	0.396475	0.059471	0.079295	0.148678	15	8	3	20	0.150000	0.200000	0.375000	D	-5	43
Unkown_motifs_m33	Unkown_motifs_m4	Unkown_motifs_m33	Unkown_motifs_m4	0.306841	0.209944	0.265929	0.234643	15	17	13	19	0.684211	0.866667	0.764706	D	-4	61
Unkown_motifs_m33	Unkown_motifs_m5	Unkown_motifs_m33	Unkown_motifs_m5	0.321308	0.257046	0.257046	0.321308	15	12	12	15	0.800000	0.800000	1.000000	D	3	51
Unkown_motifs_m33	Unkown_motifs_m6	Unkown_motifs_m33	Unkown_motifs_m6	0.318117	0.123712	0.148454	0.222682	15	10	7	18	0.388889	0.466667	0.700000	R	-3	47
Unkown_motifs_m33	Unkown_motifs_m7	Unkown_motifs_m33	Unkown_motifs_m7	0.172432	0.091963	0.091963	0.172432	15	8	8	15	0.533333	0.533333	1.000000	R	5	43
Unkown_motifs_m33	Unkown_motifs_m8	Unkown_motifs_m33	Unkown_motifs_m8	0.361407	0.168656	0.168656	0.361407	15	7	7	15	0.466667	0.466667	1.000000	R	0	41
